#{"t_start": 1761551239.1125705, "env_id": "None"}
r,l,t
-235.634988,865,21221.04607
-258.86973,1062,21224.599147
-25.800481,1151,21225.913055
-116.216438,1007,21227.097305
10.611555,778,21228.184194
-55.499709,674,21229.132166
-167.374496,670,21230.04421
-185.73982,585,21230.909572
-156.817853,1348,21232.319494
-138.647068,1742,21236.517117
-183.401124,851,21237.681816
-223.793023,730,21238.661074
-266.660956,1057,21239.842555
-181.788298,1528,21241.37814
-219.894552,826,21242.401525
-322.263885,1287,21243.771559
-80.061756,1197,21245.064771
-184.101045,1262,21248.876381
-107.960098,1172,21250.146567
-157.910619,1332,21251.533186
-183.33045,1716,21253.217513
-213.852504,841,21254.11321
-113.926598,1089,21255.312529
-152.176148,876,21256.352439
-217.48522,1097,21259.944534
20.46996,340,21260.560665
-118.250133,1799,21262.309844
-39.191935,1051,21263.517565
-59.286308,1509,21264.987262
-153.721721,1368,21266.394303
-113.019904,1088,21269.909932
-126.4858,834,21270.807254
102.358209,425,21271.473971
-320.465964,1703,21273.188107
-291.941828,1785,21274.899161
-210.463685,2700,21277.232791
-120.579839,925,21280.725229
-260.533193,1117,21281.94062
-207.17363,722,21282.905169
107.379943,340,21283.552777
-226.825877,870,21284.600687
-67.716278,1273,21286.000156
58.516076,654,21286.959629
-93.428359,1129,21288.212535
74.0,340,21288.838692
-4.587969,340,21289.454137
-237.382019,1285,21293.10391
179.414765,1110,21294.36432
81.349128,414,21295.027619
-173.011466,800,21296.043189
-285.136115,1187,21297.339299
-231.161378,756,21298.212281
-211.923028,737,21299.175058
-213.095011,798,21300.185189
-340.883065,1866,21301.883462
-280.978283,1417,21306.030036
54.069976,636,21306.909562
-128.910496,1052,21308.103333
-32.658186,414,21308.750536
-94.097772,1122,21309.983039
-189.354984,1303,21311.328969
52.085832,419,21311.975796
70.299877,340,21312.613651
-89.396926,1342,21314.009826
-123.672853,982,21317.41743
-304.197173,1653,21318.769722
65.615636,1066,21319.971318
-402.126749,1201,21321.047237
-160.845659,1749,21322.690545
-82.333431,760,21323.716056
-280.020092,892,21324.792821
-216.241251,1211,21328.408934
-39.962358,822,21329.439158
143.317277,340,21330.086888
-23.716304,865,21331.109073
-72.894269,1542,21332.651706
50.221678,425,21333.357693
5.934128,412,21334.009733
-30.087895,414,21334.689096
-272.926505,1425,21336.212126
-182.520312,1315,21340.067145
-230.597516,990,21341.21069
0.302371,730,21342.163194
-350.57898,1431,21343.602919
-51.847528,824,21344.629492
-358.933223,1406,21346.072375
-20.712313,414,21346.719799
-200.675174,1241,21348.030437
-38.440201,340,21348.669213
-190.204557,1214,21352.406919
2.366793,907,21353.499249
74.0,340,21354.107171
-141.91816,1355,21355.287072
-316.73286,942,21356.442657
-256.029639,2691,21358.749886
-202.596664,1219,21362.350402
-296.531738,1686,21364.005199
-184.934253,1555,21365.556645
-211.577932,793,21366.559571
-359.362989,1528,21368.106304
21.908578,340,21368.723674
-123.565235,820,21369.739444
-303.697422,2003,21373.904558
-199.377596,1174,21375.172787
-208.321595,1189,21376.429246
-188.398614,1001,21377.581098
38.945154,1249,21378.931481
30.72635,340,21379.551808
-270.668011,1430,21380.957312
-110.436256,887,21384.368368
-21.649501,414,21385.021494
124.516181,1148,21386.245254
-35.606162,426,21386.90945
-171.458027,910,21388.013872
-171.919339,1245,21389.340802
-17.512267,437,21390.012932
-0.378326,713,21390.972566
3.242088,340,21391.595256
5.47753,340,21392.222997
8.177494,1209,21393.610926
-206.784052,1348,21397.293847
-236.898399,974,21398.41802
-160.260859,1367,21399.804661
40.809392,340,21400.42562
-314.914211,1586,21401.768465
-85.059939,1100,21402.970958
-124.857648,738,21403.951504
-26.911997,2061,21408.156762
-1.661342,340,21408.779403
-102.402444,765,21409.763
-2.495123,978,21410.900691
-196.846746,2282,21412.944753
-51.651981,920,21414.049485
34.895744,652,21414.946018
-176.310823,851,21415.984103
-158.88142,708,21419.312649
8.195326,414,21419.961365
-110.160256,1453,21421.409943
-194.489739,798,21422.398975
-192.231922,1201,21423.683054
-210.465062,2195,21425.284566
-219.061756,854,21426.327486
-261.441695,1076,21429.946892
-304.780811,1074,21431.139336
-237.467273,1153,21432.372774
-259.115166,1513,21433.910532
-224.240311,1297,21435.031108
-334.21022,1058,21436.204555
-16.536457,414,21436.875477
44.792298,340,21437.492303
-37.547211,1276,21441.128525
-97.122594,1244,21442.44229
83.505502,1186,21443.730657
-41.163909,425,21444.38596
-153.424654,1587,21445.900715
-179.711231,1079,21447.098144
-89.731237,776,21448.082456
-121.111406,1541,21449.565381
-228.550243,1851,21453.780391
-217.814496,1142,21454.831069
-120.426881,1475,21456.280567
8.763084,936,21457.42265
-194.130215,1152,21458.722225
-245.919944,772,21459.71215
-153.120392,870,21460.752634
-183.069,874,21464.312585
-171.762503,1100,21465.522799
-127.11039,1101,21466.751332
-230.503667,694,21467.721023
-224.083822,1057,21469.029439
-224.009265,1263,21470.3501
-205.978668,1078,21471.529296
97.898493,423,21472.186595
-260.162609,816,21475.482702
-182.781529,696,21476.462878
-286.357371,1418,21478.043133
-74.432325,1082,21479.269258
-49.042864,1519,21480.768242
-1.103334,418,21481.409456
-69.452418,1212,21482.762974
-223.904745,2672,21487.530962
-217.941621,1343,21488.890604
-246.871984,1109,21490.063836
-289.835521,1928,21491.886403
40.586342,948,21493.016149
-77.328458,783,21494.052877
-156.256675,1371,21497.779453
-322.004162,1428,21499.21034
-70.292285,920,21500.312138
117.314861,340,21500.956644
-85.193503,1250,21502.298331
-11.497138,2251,21504.341704
-229.708116,1764,21508.523181
-217.477795,917,21509.665334
-305.482173,1384,21511.051188
-190.861121,1539,21512.543807
-37.512167,710,21513.565216
-177.026903,1479,21515.058325
-279.677407,1006,21516.211398
-245.850106,1060,21519.903847
-202.039975,1824,21521.582758
-264.248948,767,21522.543387
-118.978296,1122,21523.777717
-160.299459,965,21524.883623
-368.570504,2600,21527.143785
-226.217981,1794,21531.410657
-130.525184,1099,21532.638111
-236.290105,1176,21533.959403
-198.869552,939,21535.077213
-245.496233,680,21536.009412
-0.04011,887,21537.183841
6.656008,1205,21538.545204
-4.717139,414,21539.200599
-223.046133,1408,21543.232893
-0.584641,340,21543.861925
-241.629025,1185,21544.938715
-92.358999,876,21546.016757
-288.395191,1117,21547.236063
15.557042,1063,21548.27751
8.633104,693,21549.180389
-12.539524,414,21549.819181
7.262069,340,21550.43703
-157.187395,1004,21551.567922
-349.81292,1781,21555.603687
-4.692694,427,21556.270259
-133.788738,1226,21557.565201
-154.442044,1078,21558.858553
-190.54299,930,21560.008298
19.93282,1236,21561.308932
-204.544161,601,21562.162552
-68.963181,2143,21566.526096
-224.469586,1724,21568.164349
9.062669,414,21568.827016
-120.027436,1899,21570.246837
-205.673044,903,21571.316012
-265.202028,1085,21572.502183
-239.562749,834,21575.899135
-76.702126,823,21576.899884
-182.283826,1543,21578.407462
-201.699354,1106,21579.639955
-258.482957,728,21580.586906
-185.812168,744,21581.540603
-217.222296,1520,21583.081006
63.30604,340,21583.698551
-448.305401,2700,21588.405596
-286.447662,1133,21589.655373
-243.147391,1699,21591.260733
-212.250469,701,21592.186829
-174.775283,874,21593.251355
-516.726023,2577,21597.95614
-16.345769,414,21598.639888
-227.277156,595,21599.543408
10.457989,340,21600.198208
-275.374966,1196,21601.51229
-255.927441,905,21602.5958
-204.107969,794,21603.612759
63.41699,902,21604.712295
-143.924472,865,21605.811253
22.2719,788,21606.837265
-100.415873,1266,21610.532327
-176.102771,1671,21612.129499
-275.843833,1047,21613.314702
-193.896159,779,21614.334512
-46.344606,928,21615.453705
45.120269,340,21616.077118
-170.616015,1212,21617.365033
-452.76051,2387,21621.380175
-184.403079,1136,21622.621924
-331.259017,1504,21624.136327
-19.767418,2700,21626.004373
-151.287971,1166,21627.269184
-255.306739,2121,21631.532774
-236.857752,1830,21633.41759
-98.851097,801,21634.431761
-51.781289,1077,21635.663773
9.265082,685,21636.612777
-220.492963,653,21637.526756
-211.059016,976,21638.682449
-46.622752,1356,21642.502995
107.477389,340,21643.126866
-282.502748,1449,21644.591062
-32.093794,1275,21645.947386
39.873941,414,21646.602618
-37.510308,572,21647.455737
-349.370769,1221,21648.579648
-274.590051,1266,21649.925871
31.201619,1304,21653.597002
-186.221792,672,21654.52096
-301.382578,955,21655.681848
-157.3927,1478,21657.29924
-64.843503,2323,21659.40527
12.061731,1447,21660.888435
-281.010465,825,21661.920115
-360.597436,1416,21665.766783
66.496364,340,21666.406436
-310.625061,1556,21667.920171
-175.503558,2105,21669.880043
21.677202,852,21670.918497
-148.821082,1958,21672.721534
-299.974454,1369,21676.354413
-141.427315,1095,21677.57914
-136.887058,791,21678.587594
-222.97594,1709,21680.220864
-115.961092,1474,21681.70995
-244.188533,534,21682.539645
-326.616624,1075,21683.74616
14.910798,414,21686.842738
-63.941014,829,21687.869652
-267.748356,1215,21689.189979
-276.249312,1216,21690.488971
-4.048281,346,21691.122791
-8.564953,1010,21692.310888
-110.343454,1058,21693.531159
-84.876439,1159,21694.766771
-53.309865,1100,21698.2932
11.702845,340,21698.923925
5.073967,1075,21700.136426
-184.970966,805,21701.203703
-23.063578,1042,21702.364092
-236.667941,1260,21703.705106
-138.396428,1380,21705.106272
-270.530233,2057,21706.959402
-180.370221,1595,21710.857363
-210.370572,1033,21712.045716
-267.920078,920,21713.15528
-40.336861,919,21714.242734
-198.848476,1027,21715.404678
40.982357,924,21716.505706
-207.881563,772,21717.526235
-23.155433,537,21718.391699
-56.935264,840,21721.752456
-192.89179,1606,21723.353805
-111.114924,1616,21724.93779
-95.971336,1297,21726.305726
-210.806531,883,21727.404305
26.662919,1410,21728.821482
-268.079746,942,21732.290102
-112.224782,1803,21734.005894
24.234427,825,21735.011581
-216.656851,575,21735.856843
-156.792715,996,21737.029751
-101.320201,1118,21738.300786
-69.882462,1637,21739.888043
-274.437628,965,21741.008779
-165.358995,915,21744.549938
5.702841,340,21745.167709
-199.017009,1043,21746.325664
-323.324719,1792,21748.053785
-39.581962,921,21749.141358
-124.117165,1523,21750.669863
38.471104,675,21751.59398
-163.504008,1144,21755.206262
-154.414093,1408,21756.602867
-4.193554,1093,21757.827605
-216.279172,944,21758.948324
-107.066938,1523,21760.447105
-254.462929,1213,21761.794121
-68.992555,933,21762.963012
-158.198756,1487,21766.752887
-270.793609,2215,21768.391342
-185.433752,1098,21769.611655
2.5818,414,21770.261258
-246.000502,1334,21771.692788
-267.312498,1393,21773.113168
-106.887437,1186,21776.786117
-301.577199,1606,21778.406081
-197.264062,584,21779.271673
98.381989,340,21779.895834
24.215073,340,21780.528235
-92.972743,928,21781.618629
-254.089657,2540,21783.864121
-239.768598,983,21784.987638
-85.048974,1739,21789.095244
-187.227615,650,21790.012805
-137.053685,1484,21791.501462
15.839679,958,21792.63447
59.189924,340,21793.271369
-135.137788,1723,21794.930621
-228.609306,1353,21796.332746
-68.909486,793,21799.742157
0.064585,425,21800.401521
-223.511949,989,21801.535236
-258.361664,1644,21803.151231
-207.588106,1073,21804.363202
-278.927009,1566,21805.874026
-22.645965,1057,21807.069635
-228.314817,1751,21811.307219
-185.163287,775,21812.301137
-185.808208,841,21813.392879
-235.901495,1408,21814.871384
-222.042998,699,21815.93679
24.089325,414,21816.594534
-345.073678,1295,21817.93906
-223.634872,863,21819.006948
36.303583,362,21819.63113
-91.09347,1052,21823.209917
-56.96042,864,21824.279184
-36.343449,963,21825.38284
-100.624659,1010,21826.56087
23.952607,340,21827.20269
-144.754276,1197,21828.554674
-224.027866,1007,21829.571378
-133.575954,1518,21831.063075
-291.915979,1634,21834.999934
-6.744995,340,21835.610106
-208.701058,965,21836.781554
-22.400371,340,21837.424927
-30.858,1513,21838.96566
-116.317202,1101,21840.219596
-128.919769,1414,21841.661316
-295.753824,1742,21845.676248
-222.083007,954,21846.794309
-339.290239,1613,21848.368673
-317.632609,1865,21850.10115
-181.861919,636,21850.993326
-233.997884,878,21852.047379
-216.788763,764,21852.895513
42.448948,340,21853.547289
-40.522359,1095,21857.317488
-23.215091,832,21858.359796
-306.926288,2259,21860.366797
-19.469181,847,21861.367746
-299.185849,1396,21862.786171
-197.918676,722,21863.755164
-149.132217,1658,21865.327046
-150.209525,1341,21869.0716
-79.281023,1915,21870.847612
-27.608013,1411,21872.273365
-24.091815,1440,21873.763095
-349.894755,2515,21878.322147
69.503937,429,21878.981688
-159.507461,1614,21880.50943
-229.947516,737,21881.49
4.502363,701,21882.422958
-250.710348,833,21883.461432
40.778454,340,21884.08421
-243.859413,667,21885.003033
-268.583032,1347,21886.380823
-5.512626,414,21887.022286
-394.723831,1672,21890.965154
-76.697701,1368,21892.372216
-252.164332,1415,21893.842366
-38.124965,1293,21895.179673
-238.834334,903,21896.242722
136.878805,1312,21897.655318
-103.836115,938,21901.095426
-116.198336,2089,21902.992277
-263.841553,840,21904.033021
-261.672414,709,21904.98984
-243.283301,897,21906.058172
-264.985947,1981,21907.875993
-197.565554,859,21908.932773
58.457695,406,21909.571383
-108.632106,1009,21913.01679
-2.804939,775,21914.020089
-190.939092,1397,21915.452885
-185.083061,1292,21916.756765
-220.239027,1036,21917.948988
-222.704137,1555,21919.511515
-71.839171,1478,21923.361601
74.0,340,21923.974568
-57.628518,418,21924.641441
-159.291209,1447,21926.089957
-303.839212,2458,21927.850805
-249.454465,700,21928.801318
-71.381974,844,21929.845922
-160.578097,950,21930.947207
19.607358,1192,21934.825601
-59.196286,1259,21936.232559
-247.593942,1234,21937.551388
154.357138,746,21938.524456
-213.231381,1042,21939.685181
-174.167277,1078,21940.871184
-279.43652,1468,21942.35973
-132.65982,1754,21946.563307
-186.313051,894,21947.627205
-26.041745,340,21948.267554
-51.121017,1104,21949.479451
5.52748,340,21950.101182
-3.178602,414,21950.759671
-314.247065,1241,21952.083977
-298.793708,1645,21953.684613
31.368372,929,21954.751506
-247.958927,653,21958.067949
-81.202354,1066,21959.300006
74.0,340,21959.916594
-202.877464,1595,21961.488392
-98.093069,1168,21962.744593
30.303036,577,21963.637131
-197.486196,856,21964.662992
-110.463201,904,21965.740083
-190.017731,1013,21966.882346
-23.206185,1143,21970.584416
-239.078499,875,21971.481427
-165.68054,1088,21972.687123
-256.107383,773,21973.687609
-297.572695,1359,21975.053412
-264.008418,1478,21976.27095
-76.580734,779,21977.281714
-16.629016,418,21977.934268
-130.428256,1111,21981.502962
-142.800518,1301,21982.877679
-248.080485,1216,21984.191779
-277.795601,671,21985.132205
17.336905,361,21985.757959
-206.517749,1490,21987.229958
-284.862463,1071,21988.438455
-254.406362,948,21989.529533
-9.190702,414,21992.511302
-207.460182,1349,21993.953227
-43.511037,824,21994.981322
9.736093,1149,21996.239523
-129.714589,1326,21997.600773
74.0,340,21998.233461
-265.747701,1385,21999.615302
-18.304051,992,22000.745271
-284.474522,699,22004.198623
-171.940632,1301,22005.549254
-186.293039,620,22006.42948
10.063537,727,22007.392504
-108.566186,1130,22008.641372
-228.149163,1323,22009.992796
34.579956,650,22010.910755
-22.370709,879,22011.997013
-160.473732,1004,22013.163091
-158.852901,838,22016.509912
1.633161,340,22017.153199
29.070083,613,22018.038519
-123.14228,1149,22019.279582
116.95098,1128,22020.498607
-249.663659,1309,22021.897303
-60.614236,1477,22023.386444
-275.281548,1776,22027.128475
29.65581,1187,22028.422249
-67.826059,438,22029.083707
-264.601511,1026,22030.246229
-260.32423,680,22031.199845
-23.050304,1268,22032.540351
-52.57862,1097,22033.768331
90.864767,1027,22034.92613
-137.679162,1926,22039.270923
-41.061599,1025,22040.424805
-56.345547,1139,22041.454242
-275.150481,1184,22042.736871
-245.568137,629,22043.64324
-175.04674,1723,22045.282138
-180.954432,1434,22046.714357
-136.479793,1094,22050.281306
-100.315306,1314,22051.639271
-204.126022,628,22052.536054
-216.473636,1537,22054.106705
-59.039326,1082,22055.295547
-252.473522,1728,22056.940726
-183.301112,1530,22060.787501
-46.530364,1525,22062.260674
-120.25275,1495,22063.771375
-79.946814,922,22064.874565
-159.262164,1346,22066.257447
-298.221899,1757,22067.939902
-280.864758,960,22071.406185
-234.258604,862,22072.468321
-11.647988,1140,22073.75928
-34.231413,920,22074.84223
-229.100491,689,22075.775764
-231.461458,768,22076.761507
-313.874889,1892,22078.258938
-65.404906,736,22079.219438
-313.396839,1543,22083.098029
-35.040538,1143,22084.36288
-208.43454,628,22085.254172
-176.795628,1618,22086.839511
-150.674727,1335,22088.309792
-70.209814,1114,22089.550934
-158.475253,1130,22090.788659
-212.390778,1079,22094.412263
26.664209,757,22095.392181
-173.839881,684,22096.331516
-184.345676,872,22097.375844
-175.451617,966,22098.509061
-231.062742,2056,22100.379568
37.303433,411,22101.043883
-130.451304,1322,22102.399374
-239.590208,989,22105.946225
-257.862737,1424,22107.42271
-215.056997,635,22108.346708
-78.746201,1072,22109.566822
-295.235687,1612,22111.151372
-201.270624,1277,22112.471404
-136.502723,2031,22116.872754
-115.695866,1217,22118.195866
-233.117377,1694,22119.531443
-179.21811,1240,22120.835377
8.226127,483,22121.640011
-406.680083,2415,22123.836644
-51.787405,1044,22127.454142
-212.184361,1380,22128.95805
-59.352806,1008,22130.132926
-218.206665,953,22131.285027
